Lyric,label
"아직은 넘어져도 돼 eh
너무 어리기 때문에 eh
반 오십 먹고 왜 그러냐 한다면
내 꿈을 들이밀지
나 너 충분히 어려
담궈 새파란
저 바다에 너의 꿈을
yeah yeah yeah yeah
yey yey I'm 25
난 아마 계속해서
철이 안 들 테니까
무서울 거라곤 없고
걸어가는 중이고
젊음을 증명해 나의 땀방울 수
넘치는 꿈들을 난 수도 없이
흘려내지 오늘도
조바심은 젊음을 훔쳐 가는 도둑놈
매일같이 꿔대는 몽중몽
난 꿈속에서조차
나의 꿈을 매일 흠모하곤 해
uh uh uh uh
네가 내게 손가락질해도
I don't care about it
I don't care about it
yeah yey yeah
I wanna be young forever
I wanna be young forever
I wanna be young forever
I wanna be young
young young young
yeah yeah yeah
Yeah young forever
아직 어려 올해도
열일곱이 벌써 재미없어
yeah 뭘 해도
스무 살이 되면 술을 마시고
친구랑 클럽에 가기도 하겠지만
학교가 싫어도 아직은 제일 편해
내 favorite
곡을 들으면서
셔틀에 오르고 하루가 시작돼
fashion은 별거 없어
custom vans n backpack
n necklace yeah
그거면 돼
Five minutes 준비해
time limit 준수해야
뭘 해도 된다라는 엄마의 말
그게 나이에도 적용이 되나요
땡 치면 한 살 먹는다는 게
난 무서워요
10살 때까지도
떡국을 흡입했는데
왜 이제 조랭이떡이
숫자 8로 보일까요
Peterpan이 보고 싶은 밤이야
네버랜드는 무슨 에버랜드라도
가고 싶은 날이야
uh uh uh uh
네가 내게 손가락질해도
I don't care about it
I don't care about it
yeah yey yeah
I wanna be young forever
I wanna be young forever
I wanna be young forever
I wanna be young young
young young
yeah yeah yeah
I wanna be young
I wanna be young
I wanna be young forever
I wanna be young forever",2
"상처가 나았어 흉도 안 남았지
언제 아팠냐는 듯이
새살이 돋은
내 뽀얀 손가락이 참 예뻐
창피한 일기를 웃으며 읽곤 해
그 때는 나름 나 잘 버텼네
이 속에 담긴 너의 이름도
새삼스레 반가운걸
시간이 지나면 다 될 거라는
어른들의 이야긴 믿지 않았는데
다는 아니 반은 틀렸으니
절반은 정답인 것 같애
beautiful life
beautiful memory들
내가 쓴 내 이야기
때로는 틀리고 우습고
어리고 바보만 같던 날
마주보며 웃을 수 있어
beautiful days
눈부실 많은 날을
난 또 다시 기다려
확실히 어제보단 자란 것 같애
겨우 길러낸 내 머리칼도
내 안에 어딘가도
초승달처럼 내 손톱이 자랐네
짧고 동그랗게 잘라볼까
어떤 기억은 손톱처럼 막
잘라도 또 자라나지
완전히 사라지진 않더라구
내 맘에 아직 남아있는 아픔들이
여기 저기 거기
근데 그게 나를 찔러대지는 않아
beautiful life
beautiful memory들
내가 쓴 내 이야기
때로는 틀리고 우습고
어리고 바보만 같던 날
마주보며 웃을 수 있어
beautiful days
눈부실 많은 날을
난 또 다시 기다려
확실히 어제보단 자란 것 같애
겨우 길러낸 내 머리칼도
내 안에 어딘가도
turn in down 볼륨을 내려요
날 괴롭히는 소리들
turn in up 볼륨을 높여요
날 웃게 하는 소리들
부르기 좋은 멜로디가 되는
지나온 시간들이 날 보며 웃네
beautiful life
숨가쁜 시간 틈에
피어나는 이야기
때로는 버겁고 두렵고
무겁고 날 아프게 한대도
피하지만은 않을 거야
beautiful day
수많은 얘기들로
채워나갈 시간들
확실히 어제보단 오른 것 같애
바람 부는 거리의 온도도
날 보는 눈높이도
turn in down
볼륨을 내려요
turn in up
볼륨을 높여요
Another beautiful day",2
"해가 지는 바쁜 하루
네가 혼자란 생각이 들 때
상처받은 마음을 위로해 줄게
내 손을 잡아
다 잘될 거야 전부
아무런 걱정하지 마
잘 자 오늘 밤에는
좋은 꿈 꾸길
행복해지길
너의 앞에 오르막길
때론 지치고 힘이 들어도
힘을 내자 너의 손을 잡아줄게
힘을 내보자
이 하루 끝에 부디
너의 행복이 있기를
혼자 외롭지 않게
함께 있을게
함께 걸을게
모든 게 다 잘될 거야 전부
아무런 걱정하지 마
잘 자 오늘 밤에는
좋은 꿈 꾸길
행복해 지길
부디 힘을 내주길",2
"아침이 오면 이렇게 말을 해
오늘도 힘내 다 괜찮을 거야
노을이 지는 퇴근길에는
너와 내가 보낸 하루가 저문다
오래전에 꿈꾸던 너와 나의 미래가
지금과 너무 다르다고 느껴도
앞이 보이지 않는 어둠 속에 있어도
잘하고 있어 너무 걱정 마
그냥 이대로 충분해 너란 사람은
정말 열심히 견뎌내고 있잖아
조금씩 천천히 시간과 함께 하면은
더 나은 내일이 널 기다려
조용한 밤에 혼자서 말을 해
내일도 힘내 잘 참고 있잖아
잠들지 못할 새벽 시간은
우리를 위한 시간 일 거야
한발 한발 내딛는 너와 나의 걸음이
너무도 무겁게만 느껴진대도
작은 움직임조차 우린 함께 할 거야
서로에게 힘이 될 거야
그냥 이대로 충분해 너란 사람은
정말 열심히 견뎌내고 있잖아
조금씩 천천히 시간과 함께 하면은
더 나은 내일이 널 기다려
그냥 이대로 충분해 너란 사람은
정말 열심히 견뎌내고 있잖아
조금씩 천천히 시간과 함께 하면은
더 나은 내일이 널 기다려",2
"나의 꿈 얘기할게 온통 들떠 있었던
해를 쫓아 날으는 위험한 꿈이야 뜨거운 열기도
참으며 힘껏 날개를 저어 올라갔지
눈도 뜰 수 없었지 뭔가 찾아야 했어
노란 저 폭풍속에 숨겨진 뭔가를
숨이 막혀와도 참으며 이젠 가까이
좀 더 가까이 그때는 어린아이였지
상상의 나라에 있다는 꿈꾸는 태양
어서 자라나길 이제 날아 올라
내꿈에 가까워 지는 거야 놓칠수는 없잖아
오늘까지 견뎌낸 니 모습 있잖아
여린 니 날개를 펴봐

정말 갈수 있을까 이겨낼수있을까
날개가 다 타버리면 모든게 사라져
어린 기억을 떠 올리며 이젠 가까이
좀더 가까이 그때는 작고 초라했지
하지만 언제나 가야할 그 곳을 꿈꾸며
나를 지켜왔지 이제 날아올라 내꿈에
가까워지는 거야 놓칠수는 없잖아
오늘까지 견뎌낸 니 모습 있잖아
여린 니 날개를 펴봐 날 기억 한다면
지켜주기를 바랄께요 힘을줘요(힘을줘요)
이제 날아 올라 내꿈에 가까워 지는 거야
놓칠수는 없잖아 오늘까지 견뎌낸
니 모습있잖아 여린 니 날개를 다시 또 날아올라",2
"살다보니까 그런 날도 있더라
아무 것 못하는 그런 날
안되는 것들 못하는 것들
머릿속 생각만 가득
나만 이런지 왜 이러는지
나도 잘 모르겠어 날
웃어볼래 어제보다 더 빛날거야
오늘보다 더 아직 두려운게 많지만
끝이없는 터널처럼 어두운 길도
언젠가 빛이 보일거야
별도 잠드는 지금 새벽 세시반
나만 혼자 잠들지 못해
생각의 생각 또 생각의 생각
점점 빠져들고 있어
나만 이런지 왜 이러는지
나도 잘 모르겠어 날
웃어볼래 어제보다 더 빛날거야
오늘보다 더 아직 두려운게 많지만
끝이없는 터널 처럼 어두운 길도
언젠가 빛이 보일거야
숨죽여 울던 시간들
더이상 내겐 없어
웃어볼래 어제보다 더 빛날거야
오늘보다 더 매일 주문을 외워볼게
행복하지 않을 이유는 없는거야
언젠가 꽃을 피울거야",2
"그림 같았던 우리의 날들
머나먼 길을 걷던 우리
세상 모든 게 쉬워 보이고
치기 어렸던 너와 나
어디쯤인지
아무것도 보이지가 않아도
손을 뻗으면 닿을 것만 같았어
눈을 뜨고도 꿈을 꾸었던
찬란한 시간 속을 걸어온
우리의 날들이
하나 둘 남김없이 펼쳐지네
끝없는 우리의 하루 끝엔
아무것도 모르는 어린아이처럼
티 없는 웃음만 남기를
아직까지는 알 수가 없어
어디쯤 가고 있는지
모든 걸음이
처음이었던 그때를 기억해
이제 모든 게 너로 새겨질 테니
누가 뭐래도 아프지 않을
단단한 마음을 가질 거야
우리의 날들이
하나 둘 남김없이 펼쳐지네
끝없는 우리의 하루 끝엔
아무것도 모르는 어린아이처럼
티 없는 웃음만 남기를
하나 둘 남김없이 펼쳐지네
끝없는 우리의 하루 끝엔 아마
아무것도 모르는 어린아이처럼
끝없는 웃음만 남기를
하나 둘 남김없이 펼쳐지네
끝없는 우리의 하루 끝엔",2
"Oh 쉿 time’s up
벌써 엄마 뱃속에서 나와 20
알어 We all young
결국 꽃처럼 피어나겠지
I’ll be fine mama
I’ll be fine dad
I’ll be fine brother
I’ll be fine doggo
I’ll be fine mama
I’ll be fine dad
I’ll be fine brother
I’ll be fine doggo
Wait hold up lil
bit of second right here
시간이 있다면 내게 좀 만 나눠줘
국어 수학 영어 따윈 배워봤어도
어른이 되는 방법 따윈
Shawty I don’t know
Party는 여기저기에
다들 걱정이 없네
척하는 중인 건지
자유의 무게는 가늠이 안 가서
빈속에 겁부터 먹고 있지
평생을 눈치를 보는 법
배웠던 나인데 왜인지 지금은
messed up
아마도 앞으로 삼킬
내 술잔이 던지는
경고나 메스꺼워
우린 어디로 흘러가는 중일까
언제 다시 만날 수 있을까
다시 못 볼 얼굴들이라 해도
지금은 찍어놨던 민증이
빛을 발할 때야
Yeah we trippin
we stoopid like errbody else
Well so be it the time
goes on anyway
무거운 걸음으로
난 가벼운 party에
어색한 분위기는
아마 우리 때문인지
비틀비틀 걷는 다리 어디까지
갈진 모르지만 뭐든
Ain’t gon stop me
We be wildin’
이제 막 깨어난 씨앗같이
피어나 흔들리며
Baby don’t worry ‘bout it
Don’t worry ‘bout it
Baby don’t worry ‘bout it
Don’t worry ‘bout it
I’ll be fine mama
I’ll be fine dad
I’ll be fine brother
I’ll be fine doggo
I’ll be fine mama
I’ll be fine dad
I’ll be fine brother
I’ll be fine doggo
Somebody Somebody Somebody
거린 북적거려 여긴 영원히
평소와 같겠지 나와는 달리
어지러워
Gotta keep it one hunnit
Yeah we young
and dumb and broke
나이가 벼슬 또 젊음 이 변명
비록 지갑은 비었어도
머지않아 이쁜 꽃이
빛낼 거야 이 도실
회색도시 미세먼지
우리를 가릴 수 없지
선생님들은 Told me boy
you gotta be 성실
머리끝까지 번진 생각들에
알콜을 붓지
I don’t give a what about
어려운 말은 말어
내가 너였다면 당연
처음처럼 다시 말어
어이없던 그들의 말들이 조금씩
그럴듯하게도 들리면서도
우리들은 우리답게 기지개를 펴
이젠 보여주라 살아가는 법
Yeah we trippin
we stoopid like errbody else
Well so be it the time
goes on anyway
무거운 걸음으로
난 가벼운 party에
어색한 분위기는
아마 우리 때문인지
비틀비틀 걷는 다리 어디까지
갈진 모르지만 뭐든
Ain’t gon stop me
We be wildin’
이제 막 깨어난 씨앗같이
피어나 흔들리며
Baby don’t worry ‘bout it
Don’t worry ‘bout it
Baby don’t worry ‘bout it
Don’t worry ‘bout it
I’ll be fine mama
I’ll be fine dad
I’ll be fine brother
I’ll be fine doggo
I’ll be fine mama
I’ll be fine dad
I’ll be fine brother
I’ll be fine doggo",2
"뜨거운 열기 가득한 내맘
심장은 뛰고 손에 맺힌땀
날 수 있을 것 같아
어둠은 바람에 다 흩어져
세차게 퍼붓던 기억들 멈추면
떠오른 태양이 날향해
서랍속 깊은곳 숨겨둔 용기들
저 하늘위로
(turn it up)
And We go up
손을 높이 흔들어
저멀리 빛나게
새로운 널 위해
워
소리쳐
아픔의 시간 녹아 내리고
누군가 부르는 네이름 소리
뜨거운 가슴이 두근데
무거운 세상은 땅위에 던지고
날아올라
(Turn it up)
And We go up
손을 높이 흔들어
저멀리 빛나게
새로운 널 위해
워
날아봐
더높이
And We go up
저멀리 빛나게
새로운 널 위해
워
(turn it up)
And We go up
손을 높이 흔들어
더높이 더높이
빛나는 널 위해
워
소리쳐",2
"저 먼 우주까지 날아가
큰 별이 되는 스토리
항상 꿈꿔왔던 우리 이야기
가장 반짝이는 것은 바로
너와 나 이 순간
기억해
소중한 건 언제나 네 안에 있는 걸
Alright 출동 준비 완료
저 높이 멋지게 펼쳐진
하늘을 바라봐
이제 시작하는 거야
꿈꾸던 너의 미랠 그려봐
날아보자 더 높이
저 구름보다 위로
조용히 숨겨왔던 날개를 펴고
가슴에 불어오는 시원한 바람
시작해 보는 거야
눈을 감고 느껴봐
다시는 오지 않을
눈부신 우리들만의 시간
더 밝게 빛날 거야
그 무엇도 우릴 막을 수는 없어
들어봐 조금씩 커져가는
네 맘속 멜로디
저 먼 우주까지 날아가
큰 별이 되는 스토리
항상 꿈꿔왔던 우리 이야기
외쳐봐 너희들의 스토리
가장 반짝이는 것은 바로
너와 나 이 순간
기억해
소중한 건 언제나 네 안에 있는 걸
C’mon everybody say
외쳐봐 함께
난 우리들을 믿어
믿을게 그래
저 하늘 위로 날아볼래
이제 시작하는 거야
꿈꾸던 너의 미랠 그려봐
날아보자 더 높이
저 구름보다 위로
조용히 숨겨왔던 날개를 펴고
가슴에 불어오는 시원한 바람
이제 우리 손을 잡아
은하수를 건너자
걱정은 날려버려
지금은 우리들만의 시간
더 밝게 빛날 거야
그 무엇도 우릴 막을 수는 없어
들어 봐 조금씩 커져가는
네 맘속 멜로디
저 먼 우주까지 날아가
큰 별이 되는 거야
어두운 세상을 밝게 비춰봐
잊지 마 우리들의 용기
가장 반짝이는 것은 바로
너와 나 이 순간
기억해
네가 있어 세상은 빛난다는 걸",2
"너 언제까지 숨어 지낼래
나의 별의 빛은 꺼진지 오래야
캄캄한 나의 맘 환하게 비춰줄
네가 오길 나 간절히 기다리고 있어
우리 두 손 꼭 잡고
다시 훨훨 날아다니고 싶어
수많은 별들 사이를 가로지르며
다시 예전처럼 날아다니고 싶어
힘들 땐 내 어깨에 기대 쉬어도 돼
슬플 땐 내 마음에 기대 울어도 돼
부족한 너의 반쪽을 채워줄게
나의 별을 밝혀줘
밤하늘이 되어줄게
Hidden star star star
두려워하지 말고 나의 손을 잡아줘
Hidden star star star
더 이상 상처받지 않게 내가 널 지킬게
Hidden star
힘들 땐 내 어깨에 기대 쉬어도 돼
슬플 땐 내 마음에 기대 울어도 돼
부족한 너의 반쪽을 채워줄게
나의 별을 밝혀줘
밤하늘이 되어줄게
너와 나를 이어주는 한줄기 빛처럼
그 빛을 따라 헤엄쳐 널 만나러 가
간절한 나의 바람이 너에게 전해질까
무엇이든 간에 문제없어
기다리고 있어
Hidden star star star
두려워하지 말고 나의 손을 잡아줘
Hidden star star star
더 이상 상처받지 않게 내가 널 지킬게
Hidden star
Hidden star
내가 널 지킬게
Hidden star
Hidden star",2
"때로 내 전부를 걸고
진심으로 부딪히지 않는다면
어디가 끝인지 알 수는 없겠지
부끄러움을 뚫고
무리 밖으로 나서지 않는다면
더 넓은 세상을 볼 순 없을 거야
무엇이 있는지 어떤 것이
진짜인지 깨닫기 위해
어느 날 조용히 난 길을 나섰지
한 번도 보지 못한 어딘가
새롭고 낯선 곳을 찾기 위해
이제부터 난 저 멀리 떠날 거야
빛나라 너의 이름
너의 내일 너의 꿈꾸던 날
빛나라 너의 생각
너의 젊음 너의 사랑까지
빛나라 너의 미소
너의 눈빛 너의 노래 너의 눈물까지
빛나라 너의 실패
너의 서툰 처음들 모든 걸 바쳐서",2
"그때는 미처 알지 못했다며
후회하는 어른이
나는 되고 싶지 않아서
이유야 뭐가 됐든 최선을 다해
웃어라 울어라
닳지 않는 추억이 될 테니
그것이 유일한 쓸모라 해도
누군가는 비웃는다 해도
나의 지금을 사랑해
지금은 미처 다 알 수 없어도
언젠가는 선명히 보일
그림의 조각을 찾아
이유야 뭐가 됐든 최선을 다해
웃어라 울어라
닳지 않는 추억이 될 테니
그것이 유일한 쓸모라 해도
누군가는 비웃는다 해도
나의 지금을 사랑해
바램 없는 추억이 될 테니
그것이 유일한 쓸모라 해도
누군가는 비웃는다 해도
나의 지금을 사랑해
사랑해",2
"어땠나요 오늘 하루
웅크린 그대의 한숨
들려줘요 내게 모두
아이같은 널 어루만지면
서투른 몸짓의 가여운 손길의 떨림
달이 뜨면 나 은하수되어
꿈길에 별 비춰줄게요
밤이 깊었어
눈 감아야지
달아날지 몰라
날이 밝으면
아껴뒀던 늑장부리자
음~ 겁내지마
걱정은 내어주자 저 구름에게
음~ 노래하자
저 멀리 바람태워서
아이같은 널 바라보다가
발그란 미소의 간지런 웃음의 설렘
달이 지면 나 그림자되어
그대를 기다릴게요
자장자장",2
"돌아보지 마
끝없이 깊어질 거야
여길 벗어나
이대로 그냥 날 믿어줘 가보자
상처받지 마
끝없이 널 가둘 거야
내 손을 잡아
내겐 너만의 불꽃이 보이니까
꽃처럼 피어나
불처럼 타올라
넌 그 누구보다 더
끝없이 더 높이
한없이 더 깊이
보게 될 거야
넌 한계 없이
타오를 거야 불꽃처럼
잡게 될 거야 너의 손안에
두 팔을 펼쳐서
날아올라가
더 높은 곳에서
우리 피어나자
마음에 두지 마
우리는 나아질 거야
상처는 남아
결국엔 너를 강해지게 하잖아
지나갈 거야
쉬어도 되지만
우리 멈추지 말자
내겐 너만의 불꽃이 보이니까
꽃처럼 피어나
불처럼 타올라
넌 그 누구보다 더
끝없이 더 높이
한없이 더 깊이
보게 될 거야
넌 한계 없이
타오를 거야
잡게 될 거야
너만의 것
너만의 꽃으로
피어나
타오를 거야 불꽃처럼
잡게 될 거야 너의 손안에
두 팔을 펼쳐서
날아올라가
더 높은 곳에서
우리 피어나자
타올라
날아가
너만의 것
너만의 꽃으로
피어나",2
"Hey princess
준비됐음 이제 Game start!
뛰어보기도 전에
너무 겁먹지 말아
Don't dare to be scared
(you could just fly off the ground)
거 봐, 어때?
생각보다 단순하지?
뒤돌아 보지 말고 날 따라와
Just follow me now
숨이 벅차와도
턱 끝까지 차도
끝이 안 보여도
절대 멈추지 마
I'll be your mushroom
널 더 크게 해줄
(eat me)
and I'll be your starlight
나를 믿고 달려
계속 두드려줘
(jump up and down)
그 빛이 다할 때까지
I'll be your mushroom
(Mushroom and flower rain)
저 끝에 다다를 때까지
1, 2, 3
ooh wait a sec,
저 높이 어렴풋이 뭐가 보이는 걸
(Climb to the sky)
I'll show you the way
(You could just walk on the cloud)
지칠 때면 지름길로 데려다줄게
No worries
(Go where you wanna go
Do what you wanna do
Say what you wanna say)
숨이 벅차와도
턱 끝까지 차도
끝이 안 보여도
절대 멈추지 마
I'll be your mushroom
널 더 크게 해줄
(eat me)
and I'll be your starlight
나를 믿고 달려
계속 두드려줘
(jump up and down)
그 빛이 다할 때까지
I'll be your mushroom
(Mushroom and flower rain)
저 끝에 다다를 때까지
생각에 대한 생각은 잠시 멈춰줘
(아, 이것도 생각인가?)
산다는 게
너무 걱정만 할 필요는 없더라
(눈 딱 감고 한 번 시작해 봐)
딱히 대단한 게 없어도 뭐 괜찮아
우리 한 걸음씩 가보는 거야
만화영화 속 주인공
영웅이 아니니까
I'll be your mushroom
널 더 크게 해줄
(eat me)
and I'll be your starlight
나를 믿고 달려
계속 두드려줘
(jump up and down)
그 빛이 다할 때까지
I'll be your mushroom
(Mushroom and flower rain)
저 끝에 다다를 때까지",2
"c/2022YH
발견으로 태어날 테니
이렇게만 적을래

깨지고 부딪혀도
나 가는 길에는 차질 없어
가끔 외롭긴 해도

저 멀리 푸른 점에
잘 살고 있는 사람들은
끝없이 여길 동경하겠지

살별의 그림자가
돌덩이에 지나지 않더라도
타오를 거야, 궤도에 존재하는 이유
이 비행의 끝에는
분명 너의 소원이 될 거라고
작은 목소리로 우리에 축복을 빌어볼게

질문은 접어두자
지금 이순간 의심은 없어
목적을 확실하게

왜 빙빙 맴도냐고
그런 말을 들을 시간 없어
사실이 아니란 걸 알아

살별의 그림자는
뜨겁게 녹아가는 얼음 속에
타오를 거야, 궤도에 존재하는 이유
이 여정의 끝에서
분명 너의 미래가 될 테니까
작은 목소리로 우리에 축복을 빌어줘

한 순간에 사라질 무력한 우주 먼지에는
세상에 새겨질 서로 다른 이야기가 있어

하고 싶었던 중요한 얘기가 있어
듣기만 해줘도 돼
영원이란 것 그 속에 잠들어 버린대도
나를 잊지 말아 줘

뜨겁게 타오를 때에
네 곁에 있을게

살별의 그림자가
돌덩이에 지나지 않더라도
밝게 타올라, 궤도에 존재하고 싶어
이 비행의 끝에서
하나 너의 소원을 들어줄게
아마 그건 네가 가졌던 힘과 용기일 거야",2
"순간마저 멈춘 것 같아
공기마저 이상한 것만 같던 오늘
아프게 웃었던 날들
이제는 보내 goodbye 또 걸어가
Together Forever
함께면 영원할 수 있어
어둠이 널 덮어도
(We’ll) be together Wherever
어디라도 가겠다던 약속도
Break 그만 끝인 거야
넌 Fake 첨부터 다 uh oh
이제는 관심 없어
A little too late for say
“sorry”
Back back it up up up
자유로워 난 난
끝과 맞닿은 선위로 날아가
over and over
(영원한 건 없어 nothing ever
절대란 건 없어 never ever)
소리 없이 지고 핀
도로 위 저 꽃처럼
(영원한 건 없어 nothing ever
절대란 건 없어 never ever)
길어진 어둠 끝
날 비출 테니까
그리움도 잠시 남겠지 뭘 어쩌겠어
좋았던 기억만 나겠지
계속 이랬다 저랬다 뭐랬다
날 괴롭히겠지 그렇겠지
Together Forever
함께면 영원할 수 있어
어둠이 널 덮어도
(We’ll) be together Wherever
어디라도 가겠다던 약속도
Break 그만 끝인 거야
넌 Fake 첨부터 다 uh oh
이제는 관심없어
A little too late for say
“sorry”
Back back it up up up
자유로워 난 난
끝과 맞닿은 선위로 날아가
over and over
느낌이 온 대로 하고 싶은 대로
마음이 이끄는 대로
한발 내딛으면 돼
때로는 비를 맞을 때도 있겠지
먹구름 낀 하늘은 날 헤매게 하지
마음이 부르트도록 버텨낸
그때의 나야
인사를 건네
끝과 맞닿은 선위로
날아가 over and over
끝과 맞닿은 선위로
날아가 over and over
(영원한 건 없어 nothing ever
절대란 건 없어 never ever)
소리 없이 지고 핀
도로 위 저 꽃처럼
(영원한 건 없어 nothing ever
절대란 건 없어 never ever)
길어진 어둠 끝
날 비출 테니까",2
"구름 위를 날아볼 수만 있다면
어떤 기분이 들까?
깊은 바닷속을 헤엄할 수 있다면
아주 멀리 갈 텐데
구름 위를 날아볼 수만 있다면
어떤 기분이 들까?
깊은 바닷속을 헤엄할 수 있다면
아주 멀리 갈 텐데
저기 높은 곳으로 날아갈 수 있다면
어디든 떠날 수 있을 텐데
저기 높은 파도를 넘어설 수 있다면
아무런 걱정이 없을 텐데
넘어져도 괜찮아
다시 일어나 보는 거야
포기하지 않는다면
그걸로 충분히 된 거야
아- 아- 아- 아-
아- 아- 아- 아-
나도 너처럼 잘할 수 있다면
어떤 기분이 들까?
누군가 내게 길을 알려 준다면
아주 멀리 갈 텐데
저기 높은 곳으로 날아갈 수 있다면
어디든 떠날 수 있을 텐데
저기 높은 파도를 넘어설 수 있다면
아무런 걱정이 없을 텐데
넘어져도 괜찮아
다시 일어나 보는 거야
포기하지 않는다면
그걸로 충분히 된 거야
아- 아- 아- 아-
아- 아- 아- 아-
용기를 내어 두 눈을 활짝 열어
어디든 갈 수 있어
두려워 말고 한발씩 내딛는 거야
어떤 기분이 들까?",2
"달빛 내리는 밤
난 또 얘기하지
떠나고만 싶어
밝은 빛 너머 어딘가로
지친 사람의 숲 엉킨 오해들로
머뭇머뭇 대던 여기를 떠나
내 안의 나를 만날래
민트빛 바다로
투명한 저 바람 따라
좌표는 난 몰라
내 마음이 흐르는 곳
지구는 돌아가
한동안 나 없다 해도
주문을 외워봐
오늘부터 행복한 나
그저 웃어넘길 많은 후회들을
그렇게 꼭 안고
한숨만 지며 그러진 마
하룰 산다 해도
세상 끝인 듯이
작은 꽃 하나에 우주를 보듯
나 살아갈 거야
민트빛 바다로
투명한 저 바람 따라
좌표는 난 몰라
내 마음이 흐르는 곳
지구는 돌아가
한동안 나 없다 해도
주문을 외워봐
오늘부터 행복한 나
달빛 내리는 밤
난 또 얘기하지
떠나고만 싶어
밝은 빛 너머 어딘가로
지친 사람의 숲
엉킨 오해들로
머뭇머뭇 대던 여기를 떠나
내 안의 나를 만날래
하룰 산다 해도 세상 끝인 듯이
작은 꽃 하나에 우주를 보듯
행복한 나",2
"숨 막히는 하루에, 또 넘어지는 나
완벽하지 않음이 흠이 돼 보이는 나
나-
걷다 보니 보이는 수평선 앞에서
마음껏 내질러보는 나에게 하는 말
나에게 하는 말
바다야, 내 마음아, 내 꿈들아
고개를 들고 가슴을 펴고 날아라
바다야, 내 마음아, 내 꿈들아
하늘을 향해 자유롭게 날아라
하늘을 방황하는 커다란 새처럼
깊은 바다를 떠도는 물고기처럼
정처 없이
바다야, 내 마음아, 내 꿈들아
고개를 들고 가슴을 펴고 날아라
바다야, 내 마음아, 내 꿈들아
하늘을 향해 자유롭게 날아라
춤추는 파도가 일렁이네
바다야, 내 마음아, 내 꿈들아
하늘을 향해 자유롭게 날아라
우 우우우",2
"지금 여긴 어디쯤일까
무얼 쫓아가는 걸까 난
우릴 감싸는 이 공기는
어릴 적 꾸었던 꿈도
잊게 만들어 버렸어
난 제자리인데 시간이 날 바꿔
난 변함없는데 세상이 날 바꿔
내가 조금 느리게 마치 아이처럼
내가 좀 더 느끼게
마치 아이처럼 yeah
마치 나비처럼
꽃길 위에 편하게 쉴 수 있게
시간아 날 기다려 yeah
뛰고 싶지 않아
꽃길 위에서 천천히 걷게
왜 또 빠르게 흘러가
아 뭐가 급한 건지
난 뛰고 싶지 않아 천천히 가자고
다 우린 매일 그런 삶을 살고 있어
아이의 눈으로 보고 싶어
아이처럼 그때처럼
다시 돌아갈 순 없을까
아이처럼 그때의 그 바람처럼
다시 돌아갈 순 없을까
다시 내게 묻고 싶어
꿈을 잃진 않았는지
발끝만 보며 달려온 어느 날
하늘을 올려다보니
아 내 마음 같구나 오늘도 난
시간은 참 빨라
낮은 벌써 지나 노을은 새빨갛게
생각하다 보면 벌써
어제와 내 자신과의 인사
모든 사실 그건 나도 알지
멈추라고 해도 멈추지 않는
시간과의 의미 없는 말다툼
난 그대로인데
시간이 날 바꿔 괜찮아
난 아이처럼 날개를 펴
왜 또 빠르게 흘러가
아 뭐가 급한 건지
난 뛰고 싶지 않아 천천히 가자고
다 우린 매일 그런 삶을 살고 있어
아이의 눈으로 보고 싶어
아이처럼 그때처럼
다시 돌아갈 순 없을까
아이처럼 그때의
그 바람처럼 다시 돌아갈 순 없을까
아이처럼 그때처럼
다시 돌아갈 순 없을까
아이처럼 그때의
그 바람처럼 다시 돌아갈 순 없을까",2
"조용히 부는 바람에
잠시 눈을 감아
간절히 원하던 나의
모습이 떠올라
참 작았고
위태로워도
자유롭던 하늘
변하지 않는 꿈을 그리던
그날의 나에게
내가 바라온 하늘 위
어디쯤 왔을까
길던 밤 지나도록
붉게 빛나준 작은 노래
흔들리지 않게 더 외롭지 않게
깊은 숨을 내쉬고
날아올라
너의 꿈을
또 다시 부는 바람에
눈물을 내쉬어
괜찮지 않은 마음이
애써 미소를 지어
끝나지 않는 하루에 갇혀
숨이 조여와도
밝게 웃으며 꿈을 그리던
그날을 떠올려
네가 꿈꿔온 이 길 위
좀 다르더라도
언제나 그 마음속에
붉게 빛나 온 노랠 위해
더 지치지 않게 사라지지 않게
깊은 숨을 내쉬고
날아올라
너의 꿈을
헤지고 약해져도
필요치 않은 아픔은 없어
틀린 거라고 고개 저어도
너의 하늘로 피어올라
내가 바라온 하늘 위
어디쯤 왔을까
길던 밤 지나도록
붉게 빛나준 작은 노래
흔들리지 않게 더 외롭지 않게
깊은 숨을 내쉬고
날아올라
너의 꿈을
조용히 부는 바람에
잠시 눈을 감아
간절히 원하던 나의
모습이 떠올라",2
